ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO,CD_RECEBIMENTO,MES
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2036,MANUTENCAO DA ILUMINACAO PUBLICA ( META  05.05 e 05.08),4.4.90.52,1540,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2037,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA (META 05.08),3.3.90.30,1540,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA,33160.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,34918.07,34918.07,34918.07,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2037,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA (META 05.08),3.3.90.36,1540,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2037,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA (META 05.08),3.3.90.39,1540,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA,173162.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,200644.15,200644.15,200644.15,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2037,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA (META 05.08),3.3.90.47,1540,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2037,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA (META 05.08),4.4.90.51,1540,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA,7000.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2037,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA (META 05.08),4.4.90.52,1540,FUNDO MUNICIPAL DA ILUMINACAO PUBLICA,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2038,MANUTENCAO DOS SERVICOS DE LIMPEZA PUBLICA ( META 05.05 E 05.07),3.1.90.05,1,Recurso Livre,10000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,5669.82,5669.82,5669.82,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2038,MANUTENCAO DOS SERVICOS DE LIMPEZA PUBLICA ( META 05.05 E 05.07),3.1.90.11,1,Recurso Livre,200000.0,0.0,0.0,0.0,0.0,32505.64,0.0,0.0,167494.36,167494.36,167494.36,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2038,MANUTENCAO DOS SERVICOS DE LIMPEZA PUBLICA ( META 05.05 E 05.07),3.3.90.30,1,Recurso Livre,63000.0,0.0,0.0,0.0,0.0,57100.0,0.0,0.0,5026.48,5026.48,5026.48,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2038,MANUTENCAO DOS SERVICOS DE LIMPEZA PUBLICA ( META 05.05 E 05.07),3.3.90.39,1,Recurso Livre,23000.0,0.0,110933.45,0.0,0.0,7435.05,0.0,0.0,126043.41,126043.41,126043.41,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,452,SERVICOS URBANOS,50,Manutencao das Atividades da Secretaria de Obras.,2038,MANUTENCAO DOS SERVICOS DE LIMPEZA PUBLICA ( META 05.05 E 05.07),3.3.90.92,1,Recurso Livre,5000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5067.36,5067.36,5067.36,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,15,URBANISMO,782,TRANSPORTE RODOVIARIO,50,Manutencao das Atividades da Secretaria de Obras.,1010,CONSTRUCAO CALCAMENTO VISTA NOVA MDA (META 05.06),4.4.90.51,1190,MDA Calcamento Vista Nova,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,481,HABITACAO RURAL,54,Implantacao e Manutencao de Loteamentos,1031,PNHR - PROGRAMA NACIONAL HABITACAO RURAL CONV. 377782-20/2012 (META 05.09),4.4.90.51,1300,PNHR - PROGRAMA NACIONAL HABITACAO RURAL CONV. 377.782-20/2012,737925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,50,Manutencao das Atividades da Secretaria de Obras.,2040,"PROGRAMA MUNICIPAL DE MELHORIA HABITACIONAL, MORAR MELHOR (META 05.17)",3.3.90.32,1,Recurso Livre,15000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,34853.19,34853.19,34853.19,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,50,Manutencao das Atividades da Secretaria de Obras.,2040,"PROGRAMA MUNICIPAL DE MELHORIA HABITACIONAL, MORAR MELHOR (META 05.17)",3.3.90.39,1,Recurso Livre,5400.0,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,50,Manutencao das Atividades da Secretaria de Obras.,2040,"PROGRAMA MUNICIPAL DE MELHORIA HABITACIONAL, MORAR MELHOR (META 05.17)",4.4.50.42,1,Recurso Livre,50000.0,0.0,0.0,0.0,0.0,47854.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,1040,CONV.2574/10-SEHADUR-PROGRAMA MINHA CASA MINHA VIDA - ESTADO (META 05.09),4.4.30.93,1370,CONV.2574/10-SEHADUR-PROGRAMA MINHA CASA MINHA VIDA,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,2039,PROGRAMA DE HABITACAO RURAL E URBANA ( META 05.17),3.3.90.30,1460,FINANCIAMENTOS DO FRH,2600.0,0.0,2000.0,0.0,0.0,1000.0,0.0,0.0,2836.9,2836.9,2836.9,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,2039,PROGRAMA DE HABITACAO RURAL E URBANA ( META 05.17),3.3.90.37,1460,FINANCIAMENTOS DO FRH,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,2039,PROGRAMA DE HABITACAO RURAL E URBANA ( META 05.17),3.3.90.39,1460,FINANCIAMENTOS DO FRH,1300.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,2039,PROGRAMA DE HABITACAO RURAL E URBANA ( META 05.17),3.3.90.47,1460,FINANCIAMENTOS DO FRH,280.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,2039,PROGRAMA DE HABITACAO RURAL E URBANA ( META 05.17),4.4.50.42,1460,FINANCIAMENTOS DO FRH,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,2039,PROGRAMA DE HABITACAO RURAL E URBANA ( META 05.17),4.4.90.51,1460,FINANCIAMENTOS DO FRH,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,2541.49,2541.49,2541.49,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,2039,PROGRAMA DE HABITACAO RURAL E URBANA ( META 05.17),4.5.90.66,1460,FINANCIAMENTOS DO FRH,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,2,HABITACAO E URBANISMO,PRM,16,HABITACAO,482,HABITACAO URBANA,54,Implantacao e Manutencao de Loteamentos,2039,PROGRAMA DE HABITACAO RURAL E URBANA ( META 05.17),4.5.91.61,1460,FINANCIAMENTOS DO FRH,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,272,PREVIDENCIA DO REGIME ESTATUTARIO,51,Saneamento Geral,2125,MANUTENCAO DAS CONTRIBUICOES AO SISTEMA PREVIDENCIARIO (META 05.13),3.1.90.13,1,Recurso Livre,21380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21073.42,21073.42,19474.94,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,51,Saneamento Geral,2126,MANUTENCAO DAS AGUAS POTAVEIS (META 05.13 e 05.14),3.1.90.05,1,Recurso Livre,2390.0,0.0,1962.4,0.0,0.0,0.0,0.0,0.0,4352.4,4352.4,4352.4,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,51,Saneamento Geral,2126,MANUTENCAO DAS AGUAS POTAVEIS (META 05.13 e 05.14),3.1.90.11,1,Recurso Livre,81600.0,0.0,0.0,0.0,0.0,1249.68,0.0,0.0,80350.32,80350.32,80350.32,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,51,Saneamento Geral,2126,MANUTENCAO DAS AGUAS POTAVEIS (META 05.13 e 05.14),3.3.90.30,1,Recurso Livre,61000.0,0.0,3000.0,0.0,0.0,9979.73,0.0,0.0,51401.15,51401.15,47781.15,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,51,Saneamento Geral,2126,MANUTENCAO DAS AGUAS POTAVEIS (META 05.13 e 05.14),3.3.90.39,1,Recurso Livre,61000.0,0.0,15203.03,0.0,0.0,7900.0,0.0,0.0,65810.57,65810.57,65810.57,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,51,Saneamento Geral,2126,MANUTENCAO DAS AGUAS POTAVEIS (META 05.13 e 05.14),3.3.90.92,1,Recurso Livre,3000.0,0.0,1000.0,0.0,0.0,404.73,0.0,0.0,3491.79,3491.79,3491.79,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,51,Saneamento Geral,2126,MANUTENCAO DAS AGUAS POTAVEIS (META 05.13 e 05.14),3.3.90.93,1,Recurso Livre,55000.0,0.0,10215.55,0.0,0.0,0.0,0.0,0.0,65215.55,65215.55,65215.55,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,51,Saneamento Geral,2127,MODULOS SANITARIOS - CONTRAPARTIDA (META 05.14),3.3.90.30,1,Recurso Livre,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,51,Saneamento Geral,2127,MODULOS SANITARIOS - CONTRAPARTIDA (META 05.14),4.4.90.51,1,Recurso Livre,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,52,Abastecimento de Agua,1021,AGUA POTAVEL NAS VILAS DA CIDADE E DO INTERIOR DO MUNICIPIO (META 05.15),3.3.90.30,1,Recurso Livre,3000.0,0.0,0.0,0.0,0.0,2220.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,52,Abastecimento de Agua,1021,AGUA POTAVEL NAS VILAS DA CIDADE E DO INTERIOR DO MUNICIPIO (META 05.15),3.3.90.39,1,Recurso Livre,3000.0,0.0,11940.0,0.0,0.0,0.0,0.0,0.0,13890.0,13890.0,13890.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,52,Abastecimento de Agua,1021,AGUA POTAVEL NAS VILAS DA CIDADE E DO INTERIOR DO MUNICIPIO (META 05.15),4.4.90.51,1,Recurso Livre,12000.0,0.0,125.24,0.0,0.0,11940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,511,SANEAMENTO BASICO RURAL,52,Abastecimento de Agua,1021,AGUA POTAVEL NAS VILAS DA CIDADE E DO INTERIOR DO MUNICIPIO (META 05.15),4.4.90.52,1,Recurso Livre,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,512,SANEAMENTO BASICO URBANO,51,Saneamento Geral,2128,PROJETO NASCENTE  VIVA (META 05.14),3.3.90.30,1,Recurso Livre,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,512,SANEAMENTO BASICO URBANO,51,Saneamento Geral,2128,PROJETO NASCENTE  VIVA (META 05.14),3.3.90.39,1,Recurso Livre,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,512,SANEAMENTO BASICO URBANO,51,Saneamento Geral,2128,PROJETO NASCENTE  VIVA (META 05.14),4.4.90.51,1,Recurso Livre,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,512,SANEAMENTO BASICO URBANO,51,Saneamento Geral,2129,SANEAMENTO BASICO - LEI PETROBRAS 7.525/86 (META 05.16),3.3.90.30,1010,Lei Petrobras nº7.525/86,73930.65,0.0,32890.0,0.0,0.0,5000.0,0.0,0.0,93678.26,93678.26,93678.26,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,512,SANEAMENTO BASICO URBANO,51,Saneamento Geral,2129,SANEAMENTO BASICO - LEI PETROBRAS 7.525/86 (META 05.16),3.3.90.39,1010,Lei Petrobras nº7.525/86,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224.0,4224.0,4224.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,512,SANEAMENTO BASICO URBANO,51,Saneamento Geral,2129,SANEAMENTO BASICO - LEI PETROBRAS 7.525/86 (META 05.16),3.3.90.47,1010,Lei Petrobras nº7.525/86,1512.0,0.0,58.69,0.0,0.0,0.0,0.0,0.0,1570.69,1570.69,1570.69,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,512,SANEAMENTO BASICO URBANO,51,Saneamento Geral,2129,SANEAMENTO BASICO - LEI PETROBRAS 7.525/86 (META 05.16),4.4.90.51,1010,Lei Petrobras nº7.525/86,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53835.0,53835.0,53835.0,0.0,0.0,0.0,127993.0,
2014,6.0,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,5,SANEAMENTO BASICO,PRM,17,SANEAMENTO,512,SANEAMENTO BASICO URBANO,51,Saneamento Geral,2129,SANEAMENTO BASICO - LEI PETROBRAS 7.525/86 (META 05.16),4.4.90.52,1010,Lei Petrobras nº7.525/86,9558.0,0.0,0.0,0.0,0.0,4558.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127993.0,
