ANO,MES,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,1031,AQUISIÇÃO DE EQUIPAMENTOS - SECRETARIA DE EDUCAÇÃO,4.4.90.52,20,Manutenção e Desenvolvimento do Ensino - MDE,2100.00,0.00,59316.00,0.00,0.00,0.00,0.00,0.00,61416.00,61416.00,3349.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,1033,AQUISIÇÃO DE EQUIPAMENTOS ENSINO FUNDAMENTAL,4.4.90.52,20,Manutenção e Desenvolvimento do Ensino - MDE,10500.00,0.00,23491.62,0.00,0.00,0.00,0.00,0.00,28216.62,27574.92,16592.92,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,1055,CONSTRUCAO ESCOLA DE EDUCACAO FUNDAMENTAL BENNO BENDER - FNDE ( META (06.25),4.4.20.93,1211,CONSTRUÇÃO ESCOLAR BENNO BENDER - RECURSO FNDE,0.00,0.00,133.68,124703.64,0.00,0.00,0.00,0.00,124837.32,124837.32,124837.32,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,1055,CONSTRUCAO ESCOLA DE EDUCACAO FUNDAMENTAL BENNO BENDER - FNDE ( META (06.25),4.4.90.51,1211,CONSTRUÇÃO ESCOLAR BENNO BENDER - RECURSO FNDE,1500.00,0.00,0.00,0.00,0.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,1920,AQUISIÇÃO DE ONIBUS ESCOLAR - T.C PAR N° 201804773-4,4.4.90.52,1040,AQUISIÇÃO ONIBUS - FNDE TC 201804773-4,0.00,0.00,0.00,228912.00,0.00,0.00,0.00,0.00,228912.00,228912.00,228912.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,1931,AQUISIÇÃO DE VAN ESCOLAR,4.4.90.52,31,FUNDEB,0.00,0.00,0.00,200000.00,0.00,0.00,0.00,0.00,144800.00,144800.00,144800.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2048,MANUTENÇÃO DO SISTEMA PREVIDENCIARIO 60% FUNDEB,3.1.90.13,31,FUNDEB,928705.56,0.00,0.00,0.00,0.00,52700.00,0.00,0.00,857492.72,857492.72,785662.97,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2049,MANUTENCAO DAS CONTRIBUICOES AO SISTEMA PREVIDENCIARIO,3.1.90.13,31,FUNDEB,182605.48,0.00,2217.59,0.00,0.00,0.00,0.00,0.00,184823.07,184823.07,169605.63,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2050,MANUTENÇÃO DA REGENCIA DE CLASSE 60% FUNDEB,3.1.90.05,31,FUNDEB,11160.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10965.96,10965.96,10965.96,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2050,MANUTENÇÃO DA REGENCIA DE CLASSE 60% FUNDEB,3.1.90.11,31,FUNDEB,3043247.94,0.00,0.00,0.00,0.00,10000.00,0.00,0.00,3010743.03,3010743.03,3010743.03,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2051,MANUTENÇÃO DO ENSINO FUNDAMENTAL C/ RECURSOS FUNDEB - 40%,3.1.90.05,31,FUNDEB,17288.75,0.00,4390.00,0.00,0.00,0.00,0.00,0.00,20780.45,20780.45,20780.45,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2051,MANUTENÇÃO DO ENSINO FUNDAMENTAL C/ RECURSOS FUNDEB - 40%,3.1.90.11,31,FUNDEB,784820.21,0.00,60000.00,0.00,0.00,0.00,0.00,0.00,815807.90,815807.90,815807.90,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2051,MANUTENÇÃO DO ENSINO FUNDAMENTAL C/ RECURSOS FUNDEB - 40%,3.3.50.43,31,FUNDEB,283123.24,0.00,18534.28,0.00,0.00,0.00,0.00,0.00,301657.52,301657.52,301657.52,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2051,MANUTENÇÃO DO ENSINO FUNDAMENTAL C/ RECURSOS FUNDEB - 40%,3.3.90.30,31,FUNDEB,2000.00,0.00,74591.00,0.00,0.00,0.00,0.00,0.00,76591.00,65902.60,14400.40,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,1,MANUTENÇÃO E DESENV. ENSINO FUNDAMENTAL FUNDEB,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2051,MANUTENÇÃO DO ENSINO FUNDAMENTAL C/ RECURSOS FUNDEB - 40%,3.3.90.39,31,FUNDEB,2000.00,0.00,26137.30,0.00,0.00,0.00,0.00,0.00,28088.31,28088.31,8733.29,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.1.90.05,20,Manutenção e Desenvolvimento do Ensino - MDE,1190.59,0.00,100.00,0.00,0.00,0.00,0.00,0.00,1218.44,1218.44,1218.44,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.1.90.11,20,Manutenção e Desenvolvimento do Ensino - MDE,316197.45,0.00,25000.00,0.00,0.00,0.00,0.00,0.00,334228.33,334228.33,334228.33,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.14,20,Manutenção e Desenvolvimento do Ensino - MDE,4700.00,0.00,3000.00,0.00,0.00,0.00,0.00,0.00,7490.50,7490.50,7490.50,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.18,20,Manutenção e Desenvolvimento do Ensino - MDE,10427.49,0.00,0.00,0.00,0.00,2500.00,0.00,0.00,6121.26,6121.26,5815.64,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.30,20,Manutenção e Desenvolvimento do Ensino - MDE,20521.74,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,23607.70,23607.70,23607.70,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.33,20,Manutenção e Desenvolvimento do Ensino - MDE,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.36,20,Manutenção e Desenvolvimento do Ensino - MDE,1200.00,0.00,0.00,0.00,0.00,700.00,0.00,0.00,34.30,34.30,34.30,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.39,20,Manutenção e Desenvolvimento do Ensino - MDE,11597.56,0.00,21623.97,0.00,0.00,0.00,0.00,0.00,24283.73,24283.73,22895.26,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.40,20,Manutenção e Desenvolvimento do Ensino - MDE,13200.00,0.00,0.00,0.00,0.00,800.00,0.00,0.00,4120.00,3090.00,2060.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.46,20,Manutenção e Desenvolvimento do Ensino - MDE,163751.46,0.00,0.00,0.00,0.00,6000.00,0.00,0.00,148005.00,148005.00,148005.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.47,20,Manutenção e Desenvolvimento do Ensino - MDE,1664.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1459.80,1459.80,1407.80,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2056,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DE EDUCAÇÃO,3.3.90.93,20,Manutenção e Desenvolvimento do Ensino - MDE,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1800.00,1800.00,1800.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2057,MANUTENÇÃO DO ENSINO FUNDAMENTAL,3.1.90.11,20,Manutenção e Desenvolvimento do Ensino - MDE,10000.00,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2057,MANUTENÇÃO DO ENSINO FUNDAMENTAL,3.3.50.41,20,Manutenção e Desenvolvimento do Ensino - MDE,41163.00,0.00,0.00,0.00,0.00,4724.00,0.00,0.00,28840.00,28840.00,28840.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2057,MANUTENÇÃO DO ENSINO FUNDAMENTAL,3.3.90.30,20,Manutenção e Desenvolvimento do Ensino - MDE,209520.00,0.00,0.00,0.00,0.00,145700.00,0.00,0.00,41493.83,41493.83,41343.53,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2057,MANUTENÇÃO DO ENSINO FUNDAMENTAL,3.3.90.39,20,Manutenção e Desenvolvimento do Ensino - MDE,134428.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97458.75,97458.75,96557.69,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2057,MANUTENÇÃO DO ENSINO FUNDAMENTAL,3.3.90.46,20,Manutenção e Desenvolvimento do Ensino - MDE,242507.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241615.00,241615.00,241615.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2058,MANUTENÇÃO DO SISTEMA PREVIDENCIARIO - FUNDAMENTAL,3.1.90.13,20,Manutenção e Desenvolvimento do Ensino - MDE,50000.00,0.00,25000.00,0.00,0.00,0.00,0.00,0.00,73535.51,73535.51,67882.33,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2064,CONVENIO FNDE - PROGRAMA DINHEIRO DIRETO NAS ESCOLAS - PDDE,3.3.50.41,1080,AUXILIO FNDE - P.D.D.E.,25000.00,0.00,7968.00,0.00,0.00,1127.66,0.00,0.00,31609.00,31609.00,31609.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2064,CONVENIO FNDE - PROGRAMA DINHEIRO DIRETO NAS ESCOLAS - PDDE,4.4.50.42,1080,AUXILIO FNDE - P.D.D.E.,11778.34,0.00,3119.66,0.00,0.00,0.00,0.00,0.00,14898.00,14898.00,14898.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2195,MANUTENÇÃO DO ENSINO FUNDAMENTAL - SALARIO EDUCAÇÃO UNIAO,3.3.90.30,1680,SALARIO EDUCAÇÃO - UNIÃO,0.00,0.00,2153.59,30000.00,0.00,7000.00,0.00,0.00,25153.59,25153.59,25153.59,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,33,Manutenção e Desenvolvimento do Ensino,2195,MANUTENÇÃO DO ENSINO FUNDAMENTAL - SALARIO EDUCAÇÃO UNIAO,3.3.90.39,1680,SALARIO EDUCAÇÃO - UNIÃO,63765.14,0.00,16832.61,0.00,0.00,2153.59,0.00,0.00,75013.24,75013.24,75013.24,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,34,ASSISTENCIA AO EDUCANDO,1041,CONSTRUÇÃO DE QUADRA ESCOLAR COBERTA T.C. PAC 204723/13,4.4.20.93,2300,CONSTRUÇÃO DE QUADRA ESCOLAR COBERTA T.C. PAC 204723/13,0.00,0.00,31.21,31278.48,0.00,0.00,0.00,0.00,31278.48,31278.48,31278.48,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,4,MANUT E DESENV ENSINO DESPESAS NÃO CONSIDERADAS,SCE,12,Educação,361,Ensino Fundamental,34,ASSISTENCIA AO EDUCANDO,2059,MANUTENÇÃO DA MERENDA ESCOLAR FUNDAMENTAL,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,85500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85303.91,85303.91,85303.91,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,4,MANUT E DESENV ENSINO DESPESAS NÃO CONSIDERADAS,SCE,12,Educação,361,Ensino Fundamental,34,ASSISTENCIA AO EDUCANDO,2059,MANUTENÇÃO DA MERENDA ESCOLAR FUNDAMENTAL,3.3.90.40,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,11749.40,0.00,0.00,0.00,0.00,510.71,0.00,0.00,8143.76,8143.76,7472.96,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,34,ASSISTENCIA AO EDUCANDO,2063,MANUTENÇÃO DA MERENDA ESCOLAR ENSINO FUNDAMENTAL CONVENIO MEC/FAE,3.3.90.30,1020,CONVENIO MEC/FAE - MERENDA ESCOLAR ENSINO FUNDAMENTAL,55185.85,0.00,3040.97,0.00,0.00,0.00,0.00,0.00,58226.82,58226.82,58226.82,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,35,TRANSPORTE ESCOLAR,2060,MANUTENÇÃO DO TRANSPORTE ESCOLAR FUNDAMENTAL,3.3.90.30,20,Manutenção e Desenvolvimento do Ensino - MDE,27899.00,0.00,18000.00,0.00,0.00,0.00,0.00,0.00,24323.62,24323.62,24073.62,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,35,TRANSPORTE ESCOLAR,2060,MANUTENÇÃO DO TRANSPORTE ESCOLAR FUNDAMENTAL,3.3.90.39,20,Manutenção e Desenvolvimento do Ensino - MDE,15000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12253.51,12253.51,12253.51,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,2,MANUTENÇÃO E DESENV. DO ENSINO FUNDAMENTAL MDE,SCE,12,Educação,361,Ensino Fundamental,35,TRANSPORTE ESCOLAR,2060,MANUTENÇÃO DO TRANSPORTE ESCOLAR FUNDAMENTAL,3.3.90.47,20,Manutenção e Desenvolvimento do Ensino - MDE,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,443.00,443.00,443.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,35,TRANSPORTE ESCOLAR,2066,MANUTENÇÃO DO TRANSPORTE ESCOLAR FUNDAMENTAL - ESTADO,3.3.30.93,1130,TRANSPORTE ESCOLAR ESTADO,212.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,3,MANUT E DESENV DO ENSINO DE CONVENIO E AUXILIOS,SCE,12,Educação,361,Ensino Fundamental,35,TRANSPORTE ESCOLAR,2066,MANUTENÇÃO DO TRANSPORTE ESCOLAR FUNDAMENTAL - ESTADO,3.3.90.39,1130,TRANSPORTE ESCOLAR ESTADO,452295.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,449810.15,449810.15,449810.15,0.00,0.00,0.00
